DATASET PATH: C:/Users/Subadmin/workspace/ToyBeispiel/TempPP.dat

Vektor 734 [Desired-Out = 31.317972184159906 | Final-Result = 32.73271239839673 | Diff. = -1.4147402142368222]
Vektor 735 [Desired-Out = 44.598783158627 | Final-Result = 45.144335472289754 | Diff. = -0.5455523136627534]
Vektor 736 [Desired-Out = 9.125189416249311 | Final-Result = 10.722447156378191 | Diff. = -1.5972577401288799]
Vektor 737 [Desired-Out = 70.5755066212615 | Final-Result = 69.76363283262661 | Diff. = 0.8118737886348839]
Vektor 738 [Desired-Out = 3.3827609464601203 | Final-Result = 3.175103993626233 | Diff. = 0.2076569528338874]
Vektor 739 [Desired-Out = 7.97679956879757 | Final-Result = 7.210827962617684 | Diff. = 0.7659716061798854]
Vektor 740 [Desired-Out = 33.22945907483301 | Final-Result = 33.89025741105515 | Diff. = -0.6607983362221432]
Vektor 741 [Desired-Out = 30.8681534445018 | Final-Result = 32.10347508015052 | Diff. = -1.2353216356487167]
Vektor 742 [Desired-Out = 20.690929132627396 | Final-Result = 21.199792013150233 | Diff. = -0.5088628805228375]
Vektor 743 [Desired-Out = 25.522639354199 | Final-Result = 26.229610519796605 | Diff. = -0.7069711655976043]
Vektor 744 [Desired-Out = 45.78650612799701 | Final-Result = 44.420026272272615 | Diff. = 1.3664798557243927]
Vektor 745 [Desired-Out = 3.762366103383189 | Final-Result = 6.074365713829317 | Diff. = -2.3119996104461276]
Vektor 746 [Desired-Out = 15.9142632719758 | Final-Result = 15.66379376378095 | Diff. = 0.2504695081948505]
Vektor 747 [Desired-Out = 39.6727478558971 | Final-Result = 39.27478130702465 | Diff. = 0.39796654887245353]
Vektor 748 [Desired-Out = 34.08195454765751 | Final-Result = 34.738041687715075 | Diff. = -0.656087140057565]
Vektor 749 [Desired-Out = 57.06965264530529 | Final-Result = 56.85128529698885 | Diff. = 0.21836734831644122]
Vektor 750 [Desired-Out = 10.6113435857116 | Final-Result = 12.056428927140917 | Diff. = -1.4450853414293174]
Vektor 751 [Desired-Out = 45.67591279992732 | Final-Result = 44.95189323049068 | Diff. = 0.7240195694366349]
Vektor 752 [Desired-Out = 56.0813956797259 | Final-Result = 55.59388096053193 | Diff. = 0.4875147191939675]
Vektor 753 [Desired-Out = 51.6800384536993 | Final-Result = 51.9450233010548 | Diff. = -0.26498484735550676]
Vektor 754 [Desired-Out = 1.7424499543819998 | Final-Result = 1.9798370209049372 | Diff. = -0.2373870665229374]
Vektor 755 [Desired-Out = 69.1096902379494 | Final-Result = 69.36417962369144 | Diff. = -0.2544893857420476]
Vektor 756 [Desired-Out = 77.2588842041794 | Final-Result = 77.18692061321073 | Diff. = 0.07196359096866445]
Vektor 757 [Desired-Out = 36.6356123209686 | Final-Result = 36.889073613029424 | Diff. = -0.2534612920608268]
Vektor 758 [Desired-Out = 56.5515025528527 | Final-Result = 56.409303070619345 | Diff. = 0.14219948223335876]
Vektor 759 [Desired-Out = 13.803783160484398 | Final-Result = 14.71853114796639 | Diff. = -0.9147479874819915]
Vektor 760 [Desired-Out = 69.5426726337506 | Final-Result = 68.52384628316378 | Diff. = 1.0188263505868207]
Vektor 761 [Desired-Out = 60.63018077300211 | Final-Result = 61.64830856635216 | Diff. = -1.0181277933500539]
Vektor 762 [Desired-Out = 29.080946962931307 | Final-Result = 28.51086764401517 | Diff. = 0.570079318916136]
Vektor 763 [Desired-Out = 34.374223960294614 | Final-Result = 34.83581903335582 | Diff. = -0.4615950730612042]
Vektor 764 [Desired-Out = 52.661653144427994 | Final-Result = 52.21477644559989 | Diff. = 0.4468766988281061]
Vektor 765 [Desired-Out = 11.0673379818034 | Final-Result = 10.156635122246476 | Diff. = 0.910702859556924]
Vektor 766 [Desired-Out = 27.4380321372799 | Final-Result = 27.612704727764108 | Diff. = -0.17467259048420658]
Vektor 767 [Desired-Out = 4.539323076316812 | Final-Result = 6.5565706463705915 | Diff. = -2.0172475700537795]
Vektor 768 [Desired-Out = 14.095341007981498 | Final-Result = 13.410759228638726 | Diff. = 0.6845817793427713]
Vektor 769 [Desired-Out = 10.8435284469212 | Final-Result = 11.958207567907467 | Diff. = -1.114679120986267]
Vektor 770 [Desired-Out = 11.965096832757197 | Final-Result = 12.667815894057052 | Diff. = -0.7027190612998542]
Vektor 771 [Desired-Out = 4.612360766251841 | Final-Result = 3.566034228645605 | Diff. = 1.0463265376062365]
Vektor 772 [Desired-Out = 12.6796140943308 | Final-Result = 13.246547019820719 | Diff. = -0.5669329254899189]
Vektor 773 [Desired-Out = 1.2754671647872806 | Final-Result = 1.395460133403858 | Diff. = -0.11999296861657749]
Vektor 774 [Desired-Out = 18.096737552697697 | Final-Result = 17.841825396009487 | Diff. = 0.25491215668821]
Vektor 775 [Desired-Out = 47.0574303939387 | Final-Result = 45.18256256912357 | Diff. = 1.8748678248151336]
Vektor 776 [Desired-Out = 24.380691282412396 | Final-Result = 25.801206405988175 | Diff. = -1.420515123575779]
Vektor 777 [Desired-Out = 3.596351204338599 | Final-Result = 3.168687062463521 | Diff. = 0.42766414187507795]
Vektor 778 [Desired-Out = 62.6963631147209 | Final-Result = 63.28451418369632 | Diff. = -0.5881510689754137]
Vektor 779 [Desired-Out = 23.6874011949393 | Final-Result = 23.90121719660876 | Diff. = -0.21381600166945702]
Vektor 780 [Desired-Out = 9.72839391335029 | Final-Result = 11.094043306980689 | Diff. = -1.3656493936303988]
Vektor 781 [Desired-Out = 35.386256477262215 | Final-Result = 35.14624676687461 | Diff. = 0.24000971038760355]
Vektor 782 [Desired-Out = 8.46748652645962 | Final-Result = 7.160494867299287 | Diff. = 1.3069916591603326]
Vektor 783 [Desired-Out = 59.243855317441806 | Final-Result = 59.067321130323876 | Diff. = 0.17653418711793023]
Vektor 784 [Desired-Out = 2.8374495497204704 | Final-Result = 2.5369235879101053 | Diff. = 0.30052596181036506]
Vektor 785 [Desired-Out = 4.883119404647209 | Final-Result = 6.79199306263249 | Diff. = -1.9088736579852812]
Vektor 786 [Desired-Out = 1.8174925898267098 | Final-Result = 3.700788244483636 | Diff. = -1.8832956546569264]
Vektor 787 [Desired-Out = 71.2748606997743 | Final-Result = 69.1792158985162 | Diff. = 2.0956448012580893]
Vektor 788 [Desired-Out = 20.633253660159397 | Final-Result = 21.934935265827228 | Diff. = -1.3016816056678309]
Vektor 789 [Desired-Out = 69.0887706745357 | Final-Result = 71.122759566706 | Diff. = -2.0339888921702993]
Vektor 790 [Desired-Out = 63.4531175035812 | Final-Result = 60.529874218005 | Diff. = 2.9232432855761985]
Vektor 791 [Desired-Out = 39.06364373070111 | Final-Result = 40.97669838962439 | Diff. = -1.9130546589232793]
Vektor 792 [Desired-Out = 11.0812957964871 | Final-Result = 12.45200539523319 | Diff. = -1.3707095987460907]
Vektor 793 [Desired-Out = 9.302160910384742 | Final-Result = 8.026056285299832 | Diff. = 1.2761046250849102]
Vektor 794 [Desired-Out = 12.4499167230478 | Final-Result = 11.602105376342447 | Diff. = 0.8478113467053525]
Vektor 795 [Desired-Out = 70.9752786126387 | Final-Result = 71.32360236057453 | Diff. = -0.3483237479358223]
Vektor 796 [Desired-Out = 36.3273345464016 | Final-Result = 36.30054458836906 | Diff. = 0.026789958032544803]
Vektor 797 [Desired-Out = 5.05135969622273 | Final-Result = 6.835912936952502 | Diff. = -1.784553240729772]
Vektor 798 [Desired-Out = 80.8576485981004 | Final-Result = 79.60721076507807 | Diff. = 1.2504378330223318]
Vektor 799 [Desired-Out = 49.4428051899133 | Final-Result = 49.5973974494374 | Diff. = -0.15459225952410094]
Vektor 800 [Desired-Out = 1.3948046239392704 | Final-Result = 1.9713293645442516 | Diff. = -0.5765247406049812]
Vektor 801 [Desired-Out = 15.9768857676588 | Final-Result = 16.05486838480732 | Diff. = -0.07798261714852117]
Vektor 802 [Desired-Out = 40.97840966803961 | Final-Result = 41.44579306770092 | Diff. = -0.4673833996613084]
Vektor 803 [Desired-Out = 71.4113913923812 | Final-Result = 71.61523178122081 | Diff. = -0.20384038883960898]
Vektor 804 [Desired-Out = 35.479597963641204 | Final-Result = 35.35573767937636 | Diff. = 0.1238602842648433]
Vektor 805 [Desired-Out = 53.9249597432511 | Final-Result = 53.57440908896621 | Diff. = 0.35055065428488774]
Vektor 806 [Desired-Out = 3.3818965449310507 | Final-Result = 3.063733726771728 | Diff. = 0.31816281815932257]
Vektor 807 [Desired-Out = 4.67442959401481 | Final-Result = 6.866272094306747 | Diff. = -2.191842500291937]
Vektor 808 [Desired-Out = 3.43698232286713 | Final-Result = 5.42239113704803 | Diff. = -1.9854088141809]
Vektor 809 [Desired-Out = 60.3471899026957 | Final-Result = 58.830919300497335 | Diff. = 1.516270602198368]
Vektor 810 [Desired-Out = 47.3912648620139 | Final-Result = 48.354055996076895 | Diff. = -0.9627911340629964]
Vektor 811 [Desired-Out = 25.7271224756477 | Final-Result = 26.49059087050891 | Diff. = -0.76346839486121]
Vektor 812 [Desired-Out = 17.619681526562093 | Final-Result = 17.429614620043928 | Diff. = 0.19006690651816527]
Vektor 813 [Desired-Out = 2.128477439788591 | Final-Result = 4.171788763758131 | Diff. = -2.0433113239695397]
Vektor 814 [Desired-Out = 14.242724740518998 | Final-Result = 14.701227137529765 | Diff. = -0.45850239701076667]
Vektor 815 [Desired-Out = 33.208681888180806 | Final-Result = 31.89875909168951 | Diff. = 1.3099227964912963]
Vektor 816 [Desired-Out = 20.4506986618117 | Final-Result = 20.790367633888863 | Diff. = -0.3396689720771633]
Vektor 817 [Desired-Out = 14.4482130790562 | Final-Result = 13.825233251092094 | Diff. = 0.622979827964107]
Vektor 818 [Desired-Out = 78.9541868234723 | Final-Result = 79.57188056558634 | Diff. = -0.6176937421140423]
Vektor 819 [Desired-Out = 1.13840500983355 | Final-Result = 2.9680849995877523 | Diff. = -1.8296799897542022]
Vektor 820 [Desired-Out = 18.223728678529096 | Final-Result = 17.660307871200192 | Diff. = 0.5634208073289031]
Vektor 821 [Desired-Out = 1.6173846380486296 | Final-Result = 1.5417774039982064 | Diff. = 0.07560723405042324]
Vektor 822 [Desired-Out = 1.4920823561597498 | Final-Result = 3.248632855884714 | Diff. = -1.7565504997249641]
Vektor 823 [Desired-Out = 8.04346774226743 | Final-Result = 6.400863867757472 | Diff. = 1.6426038745099572]
Vektor 824 [Desired-Out = 73.3214972588628 | Final-Result = 71.46024264617131 | Diff. = 1.8612546126914964]
Vektor 825 [Desired-Out = 4.808856358328149 | Final-Result = 4.451234450360782 | Diff. = 0.35762190796736704]
Vektor 826 [Desired-Out = 52.95729694898358 | Final-Result = 53.54260882156113 | Diff. = -0.5853118725775488]
Vektor 827 [Desired-Out = 74.5577584865155 | Final-Result = 74.8072114496984 | Diff. = -0.2494529631829039]
Vektor 828 [Desired-Out = 4.27266002179838 | Final-Result = 6.739958898374194 | Diff. = -2.467298876575814]
Vektor 829 [Desired-Out = 62.7158724067549 | Final-Result = 62.43145234930585 | Diff. = 0.2844200574490472]
Vektor 830 [Desired-Out = 22.492479496342803 | Final-Result = 23.21461750827796 | Diff. = -0.7221380119351579]
Vektor 831 [Desired-Out = 21.447524157399403 | Final-Result = 21.872118581085434 | Diff. = -0.42459442368603106]
Vektor 832 [Desired-Out = 13.4098260495734 | Final-Result = 14.46194782505533 | Diff. = -1.052121775481929]
Vektor 833 [Desired-Out = 80.19886537647571 | Final-Result = 79.72412821575537 | Diff. = 0.47473716072033767]
Vektor 834 [Desired-Out = 71.5711139296067 | Final-Result = 71.04719606746785 | Diff. = 0.5239178621388447]
Vektor 835 [Desired-Out = 19.856121605968493 | Final-Result = 20.710823285354937 | Diff. = -0.8547016793864444]
Vektor 836 [Desired-Out = 66.503428575298 | Final-Result = 66.43337642600318 | Diff. = 0.07005214929482406]
Vektor 837 [Desired-Out = 5.551648724993341 | Final-Result = 7.460395475284631 | Diff. = -1.9087467502912903]
Vektor 838 [Desired-Out = 34.722238357112204 | Final-Result = 33.800322299589745 | Diff. = 0.9219160575224592]
Vektor 839 [Desired-Out = 50.90685748104811 | Final-Result = 50.31382112397826 | Diff. = 0.5930363570698489]
Vektor 840 [Desired-Out = 75.8348668933543 | Final-Result = 77.03581064224268 | Diff. = -1.2009437488883776]
Vektor 841 [Desired-Out = 1.5686517476871096 | Final-Result = 3.2559680269669036 | Diff. = -1.687316279279794]
Vektor 842 [Desired-Out = 48.78448131652091 | Final-Result = 46.02330054163246 | Diff. = 2.7611807748884516]
Vektor 843 [Desired-Out = 5.84296296588013 | Final-Result = 8.195552364539049 | Diff. = -2.3525893986589193]
Vektor 844 [Desired-Out = 23.3921911385766 | Final-Result = 24.16365673527352 | Diff. = -0.7714655966969204]
Vektor 845 [Desired-Out = 75.7427996461905 | Final-Result = 75.18665583332506 | Diff. = 0.556143812865443]
Vektor 846 [Desired-Out = 34.7190897069571 | Final-Result = 35.20985923696129 | Diff. = -0.49076953000419365]
Vektor 847 [Desired-Out = 57.608572063189 | Final-Result = 57.49902770695678 | Diff. = 0.10954435623222025]
Vektor 848 [Desired-Out = 70.359245127301 | Final-Result = 70.7283010777416 | Diff. = -0.369055950440611]
Vektor 849 [Desired-Out = 80.0403928639651 | Final-Result = 78.84628948244563 | Diff. = 1.1941033815194686]
Vektor 850 [Desired-Out = 2.11964130751232 | Final-Result = 4.437601912163676 | Diff. = -2.317960604651356]
Vektor 851 [Desired-Out = 51.3372226116263 | Final-Result = 50.702593331936264 | Diff. = 0.6346292796900386]
Vektor 852 [Desired-Out = 3.3661301917862394 | Final-Result = 3.0954470839070023 | Diff. = 0.2706831078792371]
Vektor 853 [Desired-Out = 64.0474248435179 | Final-Result = 65.48245626201145 | Diff. = -1.4350314184935513]
Vektor 854 [Desired-Out = 64.5689896903826 | Final-Result = 64.18225495305454 | Diff. = 0.3867347373280552]
Vektor 855 [Desired-Out = 54.3406674645616 | Final-Result = 54.47393093695776 | Diff. = -0.133263472396159]
Vektor 856 [Desired-Out = 43.6646454523938 | Final-Result = 43.456529042674106 | Diff. = 0.20811640971969325]
Vektor 857 [Desired-Out = 9.397525178491252 | Final-Result = 8.382245979817272 | Diff. = 1.01527919867398]
Vektor 858 [Desired-Out = 27.440044510485 | Final-Result = 28.043638748117438 | Diff. = -0.6035942376324392]
Vektor 859 [Desired-Out = 18.009452118427998 | Final-Result = 18.793781162143624 | Diff. = -0.7843290437156263]
Vektor 860 [Desired-Out = 22.967838737246005 | Final-Result = 23.42327303515953 | Diff. = -0.4554342979135235]
Vektor 861 [Desired-Out = 36.3573704663585 | Final-Result = 35.57843562164333 | Diff. = 0.7789348447151738]
Vektor 862 [Desired-Out = 63.06297371890861 | Final-Result = 63.22190541659489 | Diff. = -0.15893169768628468]
Vektor 863 [Desired-Out = 5.576468599819411 | Final-Result = 7.52591768068482 | Diff. = -1.949449080865409]
Vektor 864 [Desired-Out = 28.7616820714845 | Final-Result = 28.215596906319504 | Diff. = 0.5460851651649961]
Vektor 865 [Desired-Out = 27.863513127986607 | Final-Result = 27.74066502354466 | Diff. = 0.12284810444194605]
Vektor 866 [Desired-Out = 4.36429310923915 | Final-Result = 3.6065461788944777 | Diff. = 0.7577469303446724]
Vektor 867 [Desired-Out = 45.2995036131511 | Final-Result = 45.0755528458457 | Diff. = 0.22395076730540353]
Vektor 868 [Desired-Out = 49.8588522971957 | Final-Result = 49.40117248940908 | Diff. = 0.45767980778662576]
Vektor 869 [Desired-Out = 3.1141682699032707 | Final-Result = 2.8956556178136474 | Diff. = 0.21851265208962323]
Vektor 870 [Desired-Out = 15.0018665889018 | Final-Result = 14.817973177144037 | Diff. = 0.1838934117577633]
Vektor 871 [Desired-Out = 2.9704405047163 | Final-Result = 5.340388173379045 | Diff. = -2.3699476686627454]
Vektor 872 [Desired-Out = 6.263274592665741 | Final-Result = 5.222119878532109 | Diff. = 1.0411547141336328]
Vektor 873 [Desired-Out = 78.1308970081448 | Final-Result = 77.84282416070967 | Diff. = 0.2880728474351315]
Vektor 874 [Desired-Out = 8.86167402221719 | Final-Result = 7.899025247879531 | Diff. = 0.9626487743376595]
Vektor 875 [Desired-Out = 42.2507663161783 | Final-Result = 42.52262872105092 | Diff. = -0.27186240487262125]
Vektor 876 [Desired-Out = 14.2501649294022 | Final-Result = 15.567878503374175 | Diff. = -1.3177135739719752]
Vektor 877 [Desired-Out = 10.198101769203998 | Final-Result = 9.113457715100514 | Diff. = 1.0846440541034834]
Vektor 878 [Desired-Out = 68.52881415735781 | Final-Result = 69.28150982112196 | Diff. = -0.7526956637641433]
Vektor 879 [Desired-Out = 2.155414204076231 | Final-Result = 4.198617027765114 | Diff. = -2.0432028236888833]
Vektor 880 [Desired-Out = 2.1502692640930805 | Final-Result = 1.898691880466096 | Diff. = 0.25157738362698456]
Vektor 881 [Desired-Out = 15.805270432008 | Final-Result = 16.12920814513405 | Diff. = -0.32393771312605146]
Vektor 882 [Desired-Out = 36.4573296968623 | Final-Result = 35.89146264193425 | Diff. = 0.5658670549280558]
Vektor 883 [Desired-Out = 9.11880724976087 | Final-Result = 10.277959306991361 | Diff. = -1.1591520572304912]
Vektor 884 [Desired-Out = 11.190912211133698 | Final-Result = 9.797354530259758 | Diff. = 1.3935576808739398]
Vektor 885 [Desired-Out = 73.2022504149799 | Final-Result = 72.8744263851013 | Diff. = 0.3278240298785988]
Vektor 886 [Desired-Out = 62.0592666460739 | Final-Result = 60.992139984743915 | Diff. = 1.0671266613299863]
Vektor 887 [Desired-Out = 25.680413284750898 | Final-Result = 26.472376796746545 | Diff. = -0.7919635119956467]
Vektor 888 [Desired-Out = 33.23320829491121 | Final-Result = 33.23018253146776 | Diff. = 0.0030257634434462943]
Vektor 889 [Desired-Out = 38.7346558042611 | Final-Result = 38.98423272417808 | Diff. = -0.24957691991697573]
Vektor 890 [Desired-Out = 75.5800811648992 | Final-Result = 75.78975134940008 | Diff. = -0.2096701845008795]
Vektor 891 [Desired-Out = 30.8590370237564 | Final-Result = 30.70424961432469 | Diff. = 0.15478740943170877]
Vektor 892 [Desired-Out = 57.7869951983346 | Final-Result = 57.69534204928902 | Diff. = 0.09165314904558386]
Vektor 893 [Desired-Out = 6.76409223354151 | Final-Result = 5.781337427554627 | Diff. = 0.9827548059868834]
Vektor 894 [Desired-Out = 31.994257223234808 | Final-Result = 32.282795247944335 | Diff. = -0.2885380247095277]
Vektor 895 [Desired-Out = 78.7969405406276 | Final-Result = 78.49165360641547 | Diff. = 0.30528693421213404]
Vektor 896 [Desired-Out = 2.75562301113939 | Final-Result = 2.6400662142827542 | Diff. = 0.11555679685663556]
Vektor 897 [Desired-Out = 11.3892051226124 | Final-Result = 12.906612230794181 | Diff. = -1.5174071081817804]
Vektor 898 [Desired-Out = 15.6088069651879 | Final-Result = 15.258637061640254 | Diff. = 0.35016990354764665]
Vektor 899 [Desired-Out = 47.2514612444261 | Final-Result = 46.638624761853855 | Diff. = 0.6128364825722485]
Vektor 900 [Desired-Out = 13.9649924681157 | Final-Result = 15.285158344045122 | Diff. = -1.3201658759294226]
Vektor 901 [Desired-Out = 69.4417704361138 | Final-Result = 69.21833633477472 | Diff. = 0.22343410133908037]
Vektor 902 [Desired-Out = 29.233155420274 | Final-Result = 29.280664040015637 | Diff. = -0.047508619741638114]
Vektor 903 [Desired-Out = 9.12503262989863 | Final-Result = 8.112020108146766 | Diff. = 1.0130125217518646]
Vektor 904 [Desired-Out = 15.110203986837401 | Final-Result = 14.98892645002394 | Diff. = 0.1212775368134622]
Vektor 905 [Desired-Out = 7.06684609925227 | Final-Result = 9.00444236838829 | Diff. = -1.9375962691360193]
Vektor 906 [Desired-Out = 5.94178590284375 | Final-Result = 7.651340059952018 | Diff. = -1.7095541571082675]
Vektor 907 [Desired-Out = 16.413261156889398 | Final-Result = 15.943955861738882 | Diff. = 0.4693052951505159]
Vektor 908 [Desired-Out = 73.564845055449 | Final-Result = 73.75304936410618 | Diff. = -0.18820430865717697]
Vektor 909 [Desired-Out = 46.1262885429629 | Final-Result = 44.5877190052515 | Diff. = 1.5385695377113962]
Vektor 910 [Desired-Out = 29.58581956703541 | Final-Result = 30.1571515301017 | Diff. = -0.5713319630662888]
Vektor 911 [Desired-Out = 54.2409923048012 | Final-Result = 54.26324819022829 | Diff. = -0.022255885427085786]
Vektor 912 [Desired-Out = 69.9219293125326 | Final-Result = 70.41312832901909 | Diff. = -0.49119901648649034]
Vektor 913 [Desired-Out = 15.8231356969107 | Final-Result = 15.449195180551023 | Diff. = 0.37394051635967784]
Vektor 914 [Desired-Out = 9.309822841566191 | Final-Result = 8.173411299314557 | Diff. = 1.1364115422516345]
Vektor 915 [Desired-Out = 17.769560021898897 | Final-Result = 17.969814048530726 | Diff. = -0.20025402663182845]
Vektor 916 [Desired-Out = 21.7099868821614 | Final-Result = 22.409351299002157 | Diff. = -0.6993644168407585]
Vektor 917 [Desired-Out = 9.89928866158021 | Final-Result = 8.769547113781721 | Diff. = 1.1297415477984885]
Vektor 918 [Desired-Out = 58.6355966421624 | Final-Result = 58.99935408112289 | Diff. = -0.36375743896049073]
Vektor 919 [Desired-Out = 79.8508615704807 | Final-Result = 79.17844621711633 | Diff. = 0.6724153533643715]
Vektor 920 [Desired-Out = 55.1124637434068 | Final-Result = 54.94892037663893 | Diff. = 0.1635433667678683]
Vektor 921 [Desired-Out = 4.960824966693381 | Final-Result = 7.048612510725406 | Diff. = -2.0877875440320253]
Vektor 922 [Desired-Out = 5.608160467391491 | Final-Result = 4.626906200412129 | Diff. = 0.981254266979362]
Vektor 923 [Desired-Out = 1.6561805056514003 | Final-Result = 1.8634790117766729 | Diff. = -0.20729850612527256]
Vektor 924 [Desired-Out = 5.746305938410431 | Final-Result = 4.811526474246309 | Diff. = 0.934779464164122]
Vektor 925 [Desired-Out = 16.0204662372628 | Final-Result = 16.00657024318835 | Diff. = 0.013895994074449192]
Vektor 926 [Desired-Out = 76.5716269072535 | Final-Result = 77.42852529865299 | Diff. = -0.8568983913994828]
Vektor 927 [Desired-Out = 2.9907076213593906 | Final-Result = 2.5647314977181153 | Diff. = 0.42597612364127535]
Vektor 928 [Desired-Out = 72.63769617644991 | Final-Result = 72.75620070711349 | Diff. = -0.11850453066358568]
Vektor 929 [Desired-Out = 33.882424652787904 | Final-Result = 34.11819597291364 | Diff. = -0.23577132012573543]
Vektor 930 [Desired-Out = 1.9962295041378897 | Final-Result = 3.9522822633450287 | Diff. = -1.956052759207139]
Vektor 931 [Desired-Out = 20.5541338153769 | Final-Result = 20.506925625839607 | Diff. = 0.04720818953729378]
Vektor 932 [Desired-Out = 2.05144582127741 | Final-Result = 3.821379043813277 | Diff. = -1.769933222535867]
Vektor 933 [Desired-Out = 61.46947127747771 | Final-Result = 58.85841928325537 | Diff. = 2.6110519942223362]
Vektor 934 [Desired-Out = 2.38514957507555 | Final-Result = 5.140868612250565 | Diff. = -2.755719037175015]
Vektor 935 [Desired-Out = 12.055859743134897 | Final-Result = 13.760619050676109 | Diff. = -1.7047593075412113]
Vektor 936 [Desired-Out = 22.829209375280392 | Final-Result = 23.13949229271659 | Diff. = -0.3102829174361972]
Vektor 937 [Desired-Out = 30.1456094287072 | Final-Result = 29.872273828807515 | Diff. = 0.2733355998996849]
Vektor 938 [Desired-Out = 5.237471583279992 | Final-Result = 7.178107467589377 | Diff. = -1.9406358843093852]
Vektor 939 [Desired-Out = 17.2751080978638 | Final-Result = 16.959649283956754 | Diff. = 0.3154588139070462]
Vektor 940 [Desired-Out = 26.38709838345351 | Final-Result = 26.915999594190378 | Diff. = -0.5289012107368691]
Vektor 941 [Desired-Out = 15.4784697271469 | Final-Result = 15.861716243984182 | Diff. = -0.38324651683728206]
Vektor 942 [Desired-Out = 57.854352795984795 | Final-Result = 57.03009325226749 | Diff. = 0.8242595437173037]
Vektor 943 [Desired-Out = 61.9238242621352 | Final-Result = 62.056943215216364 | Diff. = -0.13311895308116561]
Vektor 944 [Desired-Out = 66.108439791137 | Final-Result = 65.11552309621752 | Diff. = 0.9929166949194865]
Vektor 945 [Desired-Out = 21.0289122907951 | Final-Result = 22.015616049788694 | Diff. = -0.9867037589935954]
Vektor 946 [Desired-Out = 70.3037248328048 | Final-Result = 70.90285073001162 | Diff. = -0.5991258972068181]
Vektor 947 [Desired-Out = 72.4719177122173 | Final-Result = 72.22343296611537 | Diff. = 0.24848474610193705]
Vektor 948 [Desired-Out = 9.997271033227879 | Final-Result = 8.927876673660007 | Diff. = 1.0693943595678714]
Vektor 949 [Desired-Out = 32.2708210283281 | Final-Result = 32.31097457775329 | Diff. = -0.04015354942519167]
Vektor 950 [Desired-Out = 76.839347347191 | Final-Result = 77.60047462275017 | Diff. = -0.7611272755591756]
Vektor 951 [Desired-Out = 17.100283914931403 | Final-Result = 17.172516576494772 | Diff. = -0.07223266156336905]
Vektor 952 [Desired-Out = 31.368059682958307 | Final-Result = 30.236986624609436 | Diff. = 1.1310730583488713]
Vektor 953 [Desired-Out = 29.018655119732397 | Final-Result = 28.85599430383766 | Diff. = 0.16266081589473558]
Vektor 954 [Desired-Out = 67.7920876457687 | Final-Result = 68.1854110383628 | Diff. = -0.3933233925940982]
Vektor 955 [Desired-Out = 6.07312902712426 | Final-Result = 5.021723358575686 | Diff. = 1.0514056685485738]
Vektor 956 [Desired-Out = 31.63167014640201 | Final-Result = 32.20856246077879 | Diff. = -0.576892314376785]
Vektor 957 [Desired-Out = 1.1353559756157594 | Final-Result = 1.5611094841148643 | Diff. = -0.42575350849910487]
Vektor 958 [Desired-Out = 19.063058239911495 | Final-Result = 19.102781700325316 | Diff. = -0.03972346041382124]
Vektor 959 [Desired-Out = 11.8636600523203 | Final-Result = 12.911152530005126 | Diff. = -1.0474924776848251]
Vektor 960 [Desired-Out = 12.1055937297315 | Final-Result = 10.928229379574043 | Diff. = 1.1773643501574576]
Vektor 961 [Desired-Out = 1.5079692356251098 | Final-Result = 3.5011615903375164 | Diff. = -1.9931923547124066]
Vektor 962 [Desired-Out = 26.604146519460212 | Final-Result = 26.82327477663742 | Diff. = -0.21912825717720708]
Vektor 963 [Desired-Out = 26.496075134483704 | Final-Result = 25.62496325108075 | Diff. = 0.8711118834029534]
Vektor 964 [Desired-Out = 69.1964669119526 | Final-Result = 68.51202014260251 | Diff. = 0.6844467693500889]
Vektor 965 [Desired-Out = 4.1951169301943505 | Final-Result = 6.412344511072299 | Diff. = -2.2172275808779487]
Vektor 966 [Desired-Out = 2.6871351733801605 | Final-Result = 2.3933817634751744 | Diff. = 0.2937534099049861]
Vektor 967 [Desired-Out = 44.4855339963095 | Final-Result = 43.86182613889209 | Diff. = 0.6237078574174078]
Vektor 968 [Desired-Out = 10.947649868238802 | Final-Result = 10.115678249657007 | Diff. = 0.8319716185817949]
Vektor 969 [Desired-Out = 15.6143097627652 | Final-Result = 16.935813887816778 | Diff. = -1.321504125051577]
Vektor 970 [Desired-Out = 29.775790862801802 | Final-Result = 29.66941508212989 | Diff. = 0.106375780671911]
Vektor 971 [Desired-Out = 44.70107392511961 | Final-Result = 44.38423991559087 | Diff. = 0.3168340095287405]
Vektor 972 [Desired-Out = 10.595033808682501 | Final-Result = 9.724032591394282 | Diff. = 0.8710012172882191]
Vektor 973 [Desired-Out = 58.22126114048939 | Final-Result = 58.46120878875196 | Diff. = -0.23994764826257153]
Vektor 974 [Desired-Out = 16.1542719205246 | Final-Result = 17.31221345360652 | Diff. = -1.157941533081921]
Vektor 975 [Desired-Out = 43.07540237905079 | Final-Result = 42.53820658816599 | Diff. = 0.5371957908848017]
Vektor 976 [Desired-Out = 66.9139514543476 | Final-Result = 67.63119408934467 | Diff. = -0.7172426349970777]
Vektor 977 [Desired-Out = 22.574273184542992 | Final-Result = 22.87630365678168 | Diff. = -0.3020304722386875]
